"Row.names","logFC","logCPM","PValue","FDR","dko","sko"
"Zfp664",-0.160496611287308,7.76667085693876,0.016127309722896,0.179157688503384,3773.25,4217.25
"Spin1",-0.187121282791611,7.08624347592869,0.0161994015649771,0.179800557141739,2330.75,2653.75
"Phyh",-0.20012389679767,5.56020994424934,0.0162543121083136,0.180251766380089,804.5,924.25
"Twist2",-0.402276815958428,3.24186601244069,0.0162953617715258,0.180548609566721,148.5,195.75
"Nit1",-0.20916307779499,5.33878728067038,0.0164440503946975,0.182036501829917,687,794.75
"Ppt1",-0.198867915756369,6.9377567556392,0.0165295204977798,0.182822570544998,2093.5,2403.25
"Zbtb20",-0.31271413424949,6.47893723280965,0.0165630042068092,0.183032779005666,1458.75,1811.75
"Mthfd1l",0.235561959887289,5.37362245992599,0.0166331361442448,0.183487004481277,820.25,696.5
"Wnt7b",0.19186589946672,6.17588294626356,0.0166249446818689,0.183487004481277,1412.75,1236.5
"Akap1",-0.222265643773206,6.74960588667857,0.0166772753656756,0.183742115730578,1821.75,2124.5
"Tagap1",-0.415877630165174,3.81856065577564,0.0166853305536073,0.183742115730578,220.25,294
"Kcng1",-0.437550074326811,2.45922859882489,0.016705976778974,0.183803177467355,84.5,114.25
"Kif14",0.244932451671896,5.31715677035614,0.0167199536534929,0.183803177467355,791.25,667.5
"Mitf",-0.426162402802118,3.79575054795032,0.0167345199790063,0.183803476606948,216,290
"Efcab4a",0.243970583483114,5.22169379707955,0.0167824212542232,0.184125344000706,739.75,625.25
"Ulk2",-0.237781273960129,5.64635617015417,0.0167929537757328,0.184125344000706,842,993
"Ckb",-0.242359072022485,8.23054750429581,0.0168102689383989,0.184155476533136,5049,5972.75
"Ankrd33b",0.47573795220153,2.47457949809282,0.0168938208883823,0.184227386190335,116.25,83.5
"Atp6v1c1",-0.173717649710972,6.90948932538487,0.0168966504750067,0.184227386190335,2072.5,2336.75
"Fmod",-0.439720473102904,4.03506952497498,0.0169309737986502,0.184227386190335,254.25,344.75
"Gm16039",-0.309441610444403,4.15177891002803,0.0169275912112015,0.184227386190335,289.5,359.25
"Hsdl1",-0.221637969212048,5.30037886762494,0.0168774288458645,0.184227386190335,666.5,776.5
"Mn1",-0.483848749482864,2.28157527474925,0.0169334142345491,0.184227386190335,73.25,102
"Ndufaf4",-0.204780804833863,5.2871219695081,0.0169331604859957,0.184227386190335,664.5,765.75
"Ramp2",0.263760762399814,5.45739105928176,0.0169078485878461,0.184227386190335,877.25,730.75
"Tmem43",-0.181312104570454,6.03773010210798,0.0169546320522325,0.184285264967645,1128.75,1279.25
"Ung",0.180513315505529,5.66694945365706,0.0169678886586251,0.184285264967645,988,871.75
"Scn2b",-0.442682799472745,3.594404931044,0.0170583198912966,0.185108394906242,186.5,253.5
"Shank3",-0.343660042307714,3.95000641193308,0.0171517536226819,0.185962666636316,248.75,315.5
"Gstt3",0.243580803779805,5.93876243925931,0.0171893677190226,0.186210785521752,1218.25,1029
"5730508B09Rik",-0.282450392859705,4.20441547380063,0.0172058353324211,0.186229597836016,303.75,369.5
"Ebf4",-0.411526465792221,3.31502799218407,0.0173308360938334,0.187422095721336,155.5,206.5
"Col22a1",-0.591328174963966,1.74226439808882,0.0173691565543098,0.18767596338426,47.75,71.75
"Ms4a4a",0.573723158677264,1.71005560945125,0.0174064628890282,0.187758109081139,68.75,46.25
"Ptpro",-0.739653576282179,1.71914466653699,0.0173986727251762,0.187758109081139,43.75,73.75
"Rfc2",0.17283710131297,6.69732147082756,0.0174473589158962,0.188038799160068,2016,1788.75
"Tgfbrap1",-0.216637008299184,6.60037891706515,0.017554719173098,0.189034718727688,1646.25,1912
"Myocd",-0.432493808651878,3.31187042043375,0.0176011660582094,0.189373567070539,153.75,207.75
"Oas1c",0.355795946479592,3.27556926298787,0.0177874970892421,0.190634085104629,197,153.75
"Pde4b",-0.461802217696353,3.12323798469301,0.0177725563811067,0.190634085104629,133.25,183.25
"Ppie",0.186075253997755,5.659237943567,0.0177891315217339,0.190634085104629,984.75,865.75
"Rpl28",0.377635652000185,3.18928407640793,0.0177782292384005,0.190634085104629,186.5,143.25
"Zcchc24",-0.308107370089503,6.05735738424278,0.017793720963729,0.190634085104629,1090.75,1350.5
"Aldh2",0.157033083556235,8.41561750969834,0.0178987330719233,0.19127285164434,6605.5,5924.25
"Jag2",-0.23503450851079,4.66413957077882,0.0178727184444698,0.19127285164434,426,501
"Rpl10-ps3",0.583239789138544,1.94018849003032,0.0178937086127364,0.19127285164434,81.5,54.25
"Edem3",-0.182933953498888,6.12331913134708,0.0179158411365938,0.191293972676367,1197,1358.25
"Rfc1",0.175669103439953,7.38762789868789,0.0180033245828458,0.192065847574967,3257.5,2884.25
"Abcg2",-0.305439194303164,5.0333768294419,0.0180945029284749,0.192651678268007,536.5,662.5
"Ccdc8",-0.209093872651542,5.53983226511674,0.018176126061362,0.192651678268007,790.5,913.5
"Gltp",0.162900409436311,7.12466941716148,0.0181251058604384,0.192651678268007,2703,2414.5
"Gpr153",-0.283524159655511,5.49974308746713,0.0181508095759315,0.192651678268007,747.75,909.75
"Ncoa7",0.275452731836404,6.33886262329188,0.0181270098700604,0.192651678268007,1624,1341.5
"Rnaseh2a",0.184956654859193,5.61333184890709,0.0181801496736065,0.192651678268007,953.75,838.75
"Tnxb",-0.461896784435547,3.91751466478138,0.018168265636552,0.192651678268007,232.25,319.5
"Vipr2",-0.580650068396177,1.72779420928354,0.0181349297042954,0.192651678268007,47.5,70.5
"Irf7",0.294686809366524,6.12313481905166,0.0182452538178423,0.193060670741735,1407.5,1146.75
"Ywhag",-0.162787267390299,8.17502786773592,0.0182492882088573,0.193060670741735,5004,5601.5
"Dhrs3",0.285331706003998,5.78158439980722,0.0182945045879122,0.193377196488617,1106.75,908.25
"Hapln1",-0.469846289066155,2.23447722774121,0.0183120231955288,0.193400666029971,71,98.25
"Poldip3",0.225472176889615,7.87192269068954,0.0183597000891763,0.193742344346717,4632,3961.75
"C030046E11Rik",-0.204677075973908,6.06238745746916,0.0184149138937333,0.194162920304067,1138.25,1311.5
"D030056L22Rik",0.22537710001076,5.26964574615666,0.0184534567413812,0.194407166770451,760.75,650.5
"Pank4",-0.302191952271713,4.84776500318579,0.0185359730535951,0.195113881218609,472.25,582
"Dgkh",-0.294481879699355,3.87130449554667,0.0185723602031003,0.195219455224684,239.5,294.25
"Tubb6",-0.268137028606601,6.10274116074283,0.0185768869352393,0.195219455224684,1143.25,1376
"Galnt16",-0.301323192594857,4.98627213261445,0.0186382799096809,0.195566339427523,519.5,640.75
"Timd2",-0.365772564210173,4.28701308101967,0.0186408352325712,0.195566339427523,312.5,402.25
"Fam111a",0.202542466481298,6.09063368346798,0.0186717626503243,0.195632576553097,1336,1161.25
"Nrep",0.175619849866718,8.51135533492606,0.0186910667641066,0.195632576553097,7101.5,6287.75
"P2ry13",0.557692416612396,1.55769113195641,0.0186935732064658,0.195632576553097,61.5,42
"Glrb",-0.218657224015275,5.42842452352292,0.0188389137624178,0.196848057836486,729,848.5
"Ifit2",0.334942892103356,5.36709291593496,0.0188408598308929,0.196848057836486,842.25,667.75
"AI606181",0.514759270847117,2.0400889214316,0.0189792034369569,0.197171797555994,86,60
"Car9",-0.75250413930555,3.2641398173735,0.018926680666299,0.197171797555994,130.75,220.25
"Icam1",0.350182591290066,4.20855748610588,0.01894314259873,0.197171797555994,377.25,296
"Kcnj8",-0.298207995208574,4.98862992193305,0.0190271059737727,0.197171797555994,521,640.75
"Mtmr4",-0.253825226997082,6.81261008479364,0.0190121635132843,0.197171797555994,1881,2242.25
"Myo18a",0.19614504037509,6.73875379595175,0.0189874902787406,0.197171797555994,2090.75,1824.5
"Nxpe2",-0.694884191473965,1.60495626250003,0.0190251929211824,0.197171797555994,41,66.75
"P2ry2",0.42837949511121,3.19631659547818,0.0190278115027933,0.197171797555994,190.25,141
"Ptprj",0.170815802950725,6.33101295086442,0.0190041126269685,0.197171797555994,1562.5,1387.75
"Uggt2",-0.475168681449829,3.33430928678788,0.0189119385412109,0.197171797555994,154,213.5
"Aldh1a1",-0.52713700458824,4.87822782122214,0.0190982658938182,0.197577968436702,441.25,636
"Axl",-0.231956271919406,6.98111815792225,0.0190896883862862,0.197577968436702,2131.25,2502.5
"Msr1",0.626622118220558,3.96073650528467,0.0191222084848735,0.197663908148627,343,222.25
"Acot1",0.323786424283499,4.06224380100709,0.0191585063893902,0.197877318443359,338.25,270.5
"Gsap",0.266134164949903,4.70069995653322,0.0191873423555912,0.198013373109701,518.5,431.5
"Cyb5r1",0.216683837284656,5.91253124359438,0.0192275970483558,0.198266950966815,1185.75,1020.5
"Spidr",0.207462682255913,5.48936847203509,0.0192928557017896,0.198777735763671,881,763.25
"Iars2",-0.163792339781627,7.1349143448089,0.0193491259033235,0.198871259894159,2431.75,2724.25
"Popdc2",-0.519392582647975,1.76543559049593,0.0193289741055306,0.198871259894159,49.5,71.5
"Snhg1",0.165471877973973,6.49219534133527,0.019336421224358,0.198871259894159,1745,1555.25
"Mdk",-0.210372433310701,7.02433516389799,0.0193687660932117,0.198911406133535,2213.75,2561.25
"1810041L15Rik",-0.71530155214214,1.79247894662972,0.0195750285512395,0.200848607011651,47,77
"Akap9",0.200598027565956,6.80482049586663,0.019591577447654,0.200848607011651,2192.25,1907.25
"Arid3a",0.233257442445514,4.64698896516269,0.0196050609913287,0.200848607011651,494.5,420.5
"Shisa5",0.155305441875806,7.27364455001061,0.0196561774526326,0.201209227009054,2990.25,2685.25
"Cnpy3",0.166117174036558,6.37269020712901,0.0196867835470703,0.201301170383565,1606,1431.25
"Nek2",0.197766739544652,6.18862501028584,0.0196970058348734,0.201301170383565,1427.75,1245
"Irgm2",0.345970829461206,5.15659639561675,0.0197207789046474,0.201381330300931,730.5,574
"Slc6a17",-1.30617624301861,1.74129706299986,0.0197392795874623,0.201407564604276,34,85
"Cmtm3",-0.204217072210785,5.54567918922273,0.0198321582709384,0.202192052307422,794.75,916
"Ints1",0.207233141094585,6.23384003541806,0.0198512654813789,0.202223769714417,1478.25,1279.75
"Chaf1a",0.192688373300294,6.26344339405957,0.0198994344322538,0.202551248061637,1501.75,1313.5
"Prdm16",-0.372845041543374,4.23498190614183,0.0199338611286238,0.202575460119021,299.75,387.75
"Txndc15",-0.182737618910771,5.66667313984514,0.0199248273182228,0.202575460119021,871.75,989.75
"Zfp12",-0.228948822751279,5.03450138879462,0.020050951644264,0.203601711395009,552.5,647.25
"Bnip3",0.367431671363152,4.4925948473371,0.0201791026385654,0.204574350887525,462.75,359
"Tcf23",-0.49258000037567,3.22131673985908,0.0201690852671586,0.204574350887525,141,198
"9930014A18Rik",0.373503106901794,2.8385056339286,0.0202662763825691,0.205293482394582,145.25,112.25
"Atp6v0a2",-0.174650266714308,5.97243337724157,0.0203146217291018,0.205585765682513,1081.5,1220.25
"Itsn1",-0.187260843569318,5.89997977710735,0.0203340573471396,0.205585765682513,1023.5,1165
"Lgi2",0.316927423306905,6.01739960388974,0.0203439165376384,0.205585765682513,1316.5,1056.75
"Gas1",-0.325959535330954,6.85415944115372,0.0203838036849419,0.205824318039165,1882.75,2360
"Dnajb5",-0.260668751607444,4.37483988997061,0.0206160978537825,0.208003758234253,344.75,413.25
"Espl1",0.224627609616293,5.71975102936177,0.0206905483398095,0.208588446660184,1040,889.75
"Abhd17b",-0.214145220120077,5.34957391011297,0.0207593982264668,0.20911578675617,691.5,801.75
"G6pc2",0.682764269936141,3.36055771502931,0.0208438833623414,0.209632755343452,229.25,142.75
"Ptger4",0.210987973669399,5.46743249979602,0.02083979757746,0.209632755343452,868.5,751
"Dbf4",0.187697277624623,6.10075585675906,0.0208715867904681,0.209744515266373,1339,1175.75
"Tk1",0.185116187487737,6.35782289377428,0.0209173890169706,0.210037833163259,1599.5,1406.5
"I830012O16Rik",0.740308748200969,2.51595682725848,0.0209437059844078,0.210135183376891,128.5,76.75
"Luc7l",-0.172150119926339,6.92632120897331,0.021042862085362,0.210795453631653,2097.75,2363
"Syvn1",-0.233496464646092,6.09479279538513,0.0210389790333123,0.210795453631653,1151.75,1353.75
"Cenph",0.262067831868761,4.89338739915437,0.0210890275796562,0.21109064660492,592.5,494
"BC007180",0.404265418846075,2.93737603904575,0.02112565002551,0.211289926916533,157.25,119
"Dnajc3",-0.216940651058521,6.89712996178813,0.0211515788653044,0.211322107500414,2021.75,2349.75
"Pim1",0.380366955990978,3.02920305729987,0.021162299327284,0.211322107500414,167,128
"Arhgap9",0.531334600117227,1.84422835118198,0.0212757425800196,0.211808505284975,74.75,52
"Cbr3",0.621064570429884,4.04933601600582,0.0212780257642714,0.211808505284975,364.75,237
"Kdr",-0.24922718019787,5.6738800863338,0.0212569384022761,0.211808505284975,854.75,1016.25
"Sh3bp4",0.161434350484702,6.84330488737018,0.0212586213364872,0.211808505284975,2223,1987.75
"Kxd1",-0.189205449609322,5.74583598425932,0.0213171425008029,0.212030932726318,918.75,1047.5
"Fktn",-0.181541510261596,5.84188974616974,0.0213840883616009,0.212529595178741,985,1117
"Klhl22",-0.214828542017893,5.95153360862969,0.0214320816795468,0.212839258910315,1050,1218.25
"Tmco4",0.204079944245499,5.10117667288863,0.0215607060027341,0.213948544180977,672.25,583.5
"Rsbn1",-0.159623082717519,6.84169388080134,0.0216077816082961,0.214247509876141,1987.25,2219
"Ablim1",-0.271399211427687,6.80537391024858,0.0216302376100558,0.214302087669534,1859,2243.5
"Ikbke",0.261989265176108,4.83144727267002,0.0217055807614907,0.214880150342025,567,473.25
"Fam101b",-0.181700578290403,6.08002617299749,0.0217566676854279,0.215217365320172,1162,1317.75
"Endod1",0.193891642170041,5.31729840391836,0.021829962255888,0.215773559686424,778.5,680.5
"Zbtb4",-0.217600134531761,5.84647357769821,0.0218529971532263,0.215832492196161,974.75,1133.5
"Mcm4",0.170061032909189,7.54312898398169,0.0219068575035964,0.216195544543689,3622.5,3219.5
"Tuba1a",-0.202712185415054,7.52771078929545,0.021984212615201,0.216789715976109,3147,3623
"Zmynd8",0.207833630272778,7.55182771210852,0.0220532456061939,0.217300959433751,3689,3194.25
"Rnasel",0.218801892693345,5.11077356401266,0.0221502662474563,0.218086967212105,679.5,584
"Arhgap22",0.795637131461297,1.46460283638968,0.0222686964528309,0.219028639354405,60.5,35.25
"Mtrf1l",-0.301267138698943,3.98263922494766,0.0222805592635473,0.219028639354405,258.75,318.75
"Adamtsl4",-0.374321319317781,3.14140214664376,0.0224568652899517,0.219217987998522,139.5,181
"Ednra",-0.270266364801443,5.18914216293958,0.0223203123984613,0.219217987998522,605.5,730.25
"Fat2",0.43015779629353,3.2807955931399,0.0224067720406732,0.219217987998522,202,150
"Kdm1b",-0.231107494676725,5.01102369981413,0.0224732251578931,0.219217987998522,543,637
"Lamb1",0.195339786215489,7.8348852656359,0.0224429075130872,0.219217987998522,4471.5,3904.75
"Rilpl1",-0.234895947612356,4.64583802989208,0.0224388619249757,0.219217987998522,420.25,494.75
"Shb",0.214808610003161,5.04018224437742,0.0223972885921408,0.219217987998522,646,556.75
"Supt3",0.308855574923457,4.03033105776516,0.0224214090130872,0.219217987998522,329.25,266
"Trim46",0.352982970652133,3.81731461438151,0.0223584986052619,0.219217987998522,287.25,225
"Vav2",0.18626924591726,5.79373568288168,0.0224308109272859,0.219217987998522,1081.75,950.25
"Shmt1",0.152204501166635,6.77285200742899,0.0225284888417913,0.219587629867329,2110.25,1899.25
"2310003H01Rik",0.22666546011927,6.21950086903739,0.0225659630697081,0.219783440005586,1472.5,1258.25
"Enah",-0.191241880683917,6.28604753557218,0.0226355524745004,0.220122041832796,1336,1524.75
"Rhobtb2",-0.311486062531602,6.92476199365912,0.0226295943703853,0.220122041832796,1988.75,2467.5
"Zbtb22",0.188034469068785,5.66831116519453,0.0226657379607996,0.220246163951136,991.25,870.75
"Nin",-0.197109788603927,5.78821225766046,0.0227874864281006,0.220868505400691,943.75,1081.75
"Pik3r5",0.47894829035242,2.76706489041304,0.0228171387480859,0.220868505400691,142,102.25
"Tceal8",-0.193973607965173,5.67075469080916,0.0228055879846122,0.220868505400691,871,995.75
"Tubb4a",-0.309904282155506,3.97529550506898,0.0228027240666571,0.220868505400691,256,317.75
"Zfp236",-0.320772600702996,5.6958051875923,0.0227741671514914,0.220868505400691,844.5,1054.75
"Cx3cr1",0.368589725704452,4.77756486701781,0.0228962361458095,0.221464588642176,564,437.25
"Arhgef15",-0.275292519167793,4.14859972082979,0.0231097509549688,0.222494314998979,293,354.75
"Capn1",0.154061001431354,7.62527859680092,0.0230952579946624,0.222494314998979,3814.75,3428.5
"Col7a1",0.288244655935712,7.16573753927738,0.0231186804340809,0.222494314998979,2895.25,2370.75
"Fndc5",-0.199185742246464,6.14881109455098,0.0231610914838362,0.222494314998979,1210.75,1390.5
"Gatad2a",-0.157841494009616,7.43235560212061,0.0231054188665889,0.222494314998979,2995.5,3341.5
"Slc25a48",-0.248964458036837,8.84320435733935,0.0231508503993993,0.222494314998979,7702,9153
"Slc4a11",0.439844055489921,2.55965559095351,0.0230295142382579,0.222494314998979,121.75,89.75
"Uba7",0.242656712976666,5.74044714631168,0.0230945487224391,0.222494314998979,1061.25,896.25
"Use1",-0.167978278132124,6.38703304215146,0.023139281746518,0.222494314998979,1444.75,1624
"Gdf10",-0.418592065605388,6.93429874984469,0.0232186146056239,0.222592306559062,1920.75,2566.5
"Rpgr",-0.372491781025205,3.63279808323936,0.0232241142502296,0.222592306559062,197,254.75
"Trim65",-0.292982588717732,4.59414019100281,0.0231978127551383,0.222592306559062,397.25,486.25
"Pde4dip",-0.167502013937135,6.01767640176793,0.0232777713494745,0.222937564697013,1118.75,1256.25
"As3mt",-0.323786198377949,3.53061701322348,0.0234091457157468,0.223433444700777,187,234
"Gna14",-0.516230528497127,3.22556847440359,0.0234039647853117,0.223433444700777,140.25,200.5
"Krt7",0.154095347017494,8.32024155540299,0.0233749854574833,0.223433444700777,6176.25,5551.25
"Peli2",-0.353938363940071,4.57204455726282,0.0234179175944099,0.223433444700777,381.5,488
"Srebf1",0.180331400298285,6.9984497940648,0.0233566406750007,0.223433444700777,2491,2197.75
